orderDate_sk,orderDate,month,year,fiscalQuarter,fiscalYear
82610,8/26/10,8,10,Q2,2010
82710,8/27/10,8,10,Q2,2010
82810,8/28/10,8,10,Q2,2010
82910,8/29/10,8,10,Q2,2010
83010,8/30/10,8,10,Q2,2010
83110,8/31/10,8,10,Q2,2010
90110,9/1/10,9,10,Q2,2010
90210,9/2/10,9,10,Q2,2010
90310,9/3/10,9,10,Q2,2010
90410,9/4/10,9,10,Q2,2010
90510,9/5/10,9,10,Q2,2010
90610,9/6/10,9,10,Q2,2010
90710,9/7/10,9,10,Q2,2010
90810,9/8/10,9,10,Q2,2010
90910,9/9/10,9,10,Q2,2010
91010,9/10/10,9,10,Q2,2010
91110,9/11/10,9,10,Q2,2010
91210,9/12/10,9,10,Q2,2010
91310,9/13/10,9,10,Q2,2010
91410,9/14/10,9,10,Q2,2010
91510,9/15/10,9,10,Q2,2010
91610,9/16/10,9,10,Q2,2010
91710,9/17/10,9,10,Q2,2010
91810,9/18/10,9,10,Q2,2010
91910,9/19/10,9,10,Q2,2010
92010,9/20/10,9,10,Q2,2010
92110,9/21/10,9,10,Q2,2010
92210,9/22/10,9,10,Q2,2010
92310,9/23/10,9,10,Q2,2010
92410,9/24/10,9,10,Q2,2010
92510,9/25/10,9,10,Q2,2010
92610,9/26/10,9,10,Q2,2010
92710,9/27/10,9,10,Q2,2010
92810,9/28/10,9,10,Q2,2010
92910,9/29/10,9,10,Q2,2010
93010,9/30/10,9,10,Q2,2010
100110,10/1/10,10,10,Q3,2010
100210,10/2/10,10,10,Q3,2010
100310,10/3/10,10,10,Q3,2010
100410,10/4/10,10,10,Q3,2010
100510,10/5/10,10,10,Q3,2010
100610,10/6/10,10,10,Q3,2010
100710,10/7/10,10,10,Q3,2010
100810,10/8/10,10,10,Q3,2010
100910,10/9/10,10,10,Q3,2010
101010,10/10/10,10,10,Q3,2010
101110,10/11/10,10,10,Q3,2010
101210,10/12/10,10,10,Q3,2010
101310,10/13/10,10,10,Q3,2010
101410,10/14/10,10,10,Q3,2010
101510,10/15/10,10,10,Q3,2010
101610,10/16/10,10,10,Q3,2010
101710,10/17/10,10,10,Q3,2010
101810,10/18/10,10,10,Q3,2010
101910,10/19/10,10,10,Q3,2010
102010,10/20/10,10,10,Q3,2010
102110,10/21/10,10,10,Q3,2010
102210,10/22/10,10,10,Q3,2010
102310,10/23/10,10,10,Q3,2010
102410,10/24/10,10,10,Q3,2010
102510,10/25/10,10,10,Q3,2010
102610,10/26/10,10,10,Q3,2010
102710,10/27/10,10,10,Q3,2010
102810,10/28/10,10,10,Q3,2010
102910,10/29/10,10,10,Q3,2010
